Username: player1
Created @ 2020-07-09T16:39:34.710382
Password:  1234


__SIGN IN__ | @ 2020-07-09T16:39:34.876771 | Message: No Message
__ROOM CHANGE__ | @ 2020-07-10T09:30:34.039529700 | Message: Play
__GAME REPORT__ | @ 2020-07-10T09:30:34.091991700 | Message: Game Begins
__GAME REPORT__ | @ 2020-07-10T09:30:35.568426200 | Message: Activated Passive -> Off Card
__EFFECTS VISITED__ | @ 2020-07-10T09:30:35.570067700 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@3a322e25, models.cards.Spell@326b15df, models.cards.Spell@2ef582f6, models.cards.Spell@1b865846, models.cards.Spell@306e1e15, models.cards.Spell@5a41202a]
__EFFECTS VISITED__ | @ 2020-07-10T09:30:35.570067700 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@5821fba6, models.cards.Spell@714ccc8c, models.cards.Spell@3112fa06, models.cards.Spell@6201cc7e, models.cards.Spell@352af753, models.cards.Spell@229565d6]
__GAME REPORT__ | @ 2020-07-10T09:30:35.570067700 | Message: Shuffling Cards...
__GAME REPORT__ | @ 2020-07-10T09:30:38.701565900 | Message: Giving players starting cards
__GAME REPORT__ | @ 2020-07-10T09:30:38.701565900 | Message: Draw Card -> Pyroblast
__EFFECTS VISITED__ | @ 2020-07-10T09:30:38.702992200 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@3a322e25]
__GAME REPORT__ | @ 2020-07-10T09:30:38.703095800 | Message: Draw Card -> Blast Wave
__EFFECTS VISITED__ | @ 2020-07-10T09:30:38.703095800 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@306e1e15]
__GAME REPORT__ | @ 2020-07-10T09:30:38.703095800 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T09:30:38.703095800 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T09:30:38.703095800 | Message: Draw Card -> Polymorph
__EFFECTS VISITED__ | @ 2020-07-10T09:30:38.703095800 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@2ef582f6]
__GAME REPORT__ | @ 2020-07-10T09:30:38.703095800 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:40.549888400 | Message: Draw Card -> Crazed Chemist
__GAME REPORT__ | @ 2020-07-10T09:30:40.549888400 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:40.566144100 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:30:40.724161 | Message: Draw Card -> AmaniWarBear
__EFFECTS VISITED__ | @ 2020-07-10T09:30:40.724161 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@7f60f0e4]
__GAME REPORT__ | @ 2020-07-10T09:30:40.724161 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:40.724161 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:30:41.166278100 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T09:30:41.166278100 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:41.166278100 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:30:41.315995900 | Message: Draw Card -> Blast Wave
__EFFECTS VISITED__ | @ 2020-07-10T09:30:41.315995900 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@5a41202a]
__GAME REPORT__ | @ 2020-07-10T09:30:41.317136400 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:41.317136400 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:30:41.449510400 | Message: Draw Card -> Sorcerer's Apprentice
__GAME REPORT__ | @ 2020-07-10T09:30:41.449510400 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:41.449510400 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:30:41.702192800 | Message: Draw Card -> Crazed Chemist
__EFFECTS VISITED__ | @ 2020-07-10T09:30:41.702192800 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@6e9144bf]
__GAME REPORT__ | @ 2020-07-10T09:30:41.702192800 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:41.702192800 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:30:41.861640 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T09:30:41.861640 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:41.876997700 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:30:42.066793800 | Message: Draw Card -> Ironfur Grizzly
__EFFECTS VISITED__ | @ 2020-07-10T09:30:42.066793800 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@4ee2800a]
__GAME REPORT__ | @ 2020-07-10T09:30:42.066793800 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:42.066793800 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:30:42.224238900 | Message: Draw Card -> Polymorph
__GAME REPORT__ | @ 2020-07-10T09:30:42.224238900 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:42.224238900 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:30:42.635638 | Message: Draw Card -> Polymorph
__EFFECTS VISITED__ | @ 2020-07-10T09:30:42.635638 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@1b865846]
__GAME REPORT__ | @ 2020-07-10T09:30:42.635638 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:42.635638 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T09:30:43.287148 | Message: Clicked On Point: java.awt.Point[x=419,y=21], P1Hand
__REPORT__ | @ 2020-07-10T09:30:43.287148 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T09:30:44.435079900 | Message: Selected -> models.cards.Minion@4ee2800a
__REPORT__ | @ 2020-07-10T09:30:44.435079900 | Message: Input: P1Hand, Index: 6
__REPORT__ | @ 2020-07-10T09:30:45.025622300 | Message: Clicked On Point: java.awt.Point[x=639,y=59], P1Board
__REPORT__ | @ 2020-07-10T09:30:45.025622300 | Message: Input: P1Board, Index: 4
__CARD PLAYED__ | @ 2020-07-10T09:30:45.025622300 | Message: Ironfur Grizzly
__REPORT__ | @ 2020-07-10T09:30:46.388210900 | Message: Clicked On Point: java.awt.Point[x=79,y=61], P1HeroPower
__REPORT__ | @ 2020-07-10T09:30:46.388210900 | Message: Input: P1HeroPower, Index: -1
__HERO POWER PLAYED__ | @ 2020-07-10T09:30:46.388210900 | Message: Fire Blast
__REPORT__ | @ 2020-07-10T09:30:48.914816900 | Message: Clicked On Point: java.awt.Point[x=620,y=53], P1Board
__REPORT__ | @ 2020-07-10T09:30:48.914816900 | Message: Input: P1Board, Index: 4
__CARD SELECTED__ | @ 2020-07-10T09:30:48.914816900 | Message: Model Selected -> Ironfur Grizzly
__EFFECTS VISITED__ | @ 2020-07-10T09:30:48.914816900 | Message: Effect: ChangeHpAttack{life=-1, attack=0, targetHP=null, targetAttack=null, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=PLAYER_SELECTS, cardGroup=ALL, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@4ee2800a]
__GAME REPORT__ | @ 2020-07-10T09:30:49.771536500 | Message: Draw Card -> Fireball
__GAME REPORT__ | @ 2020-07-10T09:30:49.771536500 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:30:49.771536500 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T09:30:50.179544700 | Message: Clicked On Point: java.awt.Point[x=90,y=124], P2HeroPower
__REPORT__ | @ 2020-07-10T09:30:50.179544700 | Message: Input: P2HeroPower, Index: -1
__HERO POWER PLAYED__ | @ 2020-07-10T09:30:50.179544700 | Message: Fire Blast
__REPORT__ | @ 2020-07-10T09:30:50.957400200 | Message: Clicked On Point: java.awt.Point[x=609,y=83], P1Board
__REPORT__ | @ 2020-07-10T09:30:50.957400200 | Message: Input: P1Board, Index: 4
__CARD SELECTED__ | @ 2020-07-10T09:30:50.957400200 | Message: Model Selected -> Ironfur Grizzly
__EFFECTS VISITED__ | @ 2020-07-10T09:30:50.957400200 | Message: Effect: ChangeHpAttack{life=-1, attack=0, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=PLAYER_SELECTS, cardGroup=ALL, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@4ee2800a]
__REPORT__ | @ 2020-07-10T09:30:52.336288400 | Message: Clicked On Point: java.awt.Point[x=353,y=51], P2Hand
__REPORT__ | @ 2020-07-10T09:30:52.336288400 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T09:30:58.603795500 | Message: Selected -> models.cards.Spell@229565d6
__REPORT__ | @ 2020-07-10T09:30:58.603795500 | Message: Input: P2Hand, Index: 1
__EFFECTS VISITED__ | @ 2020-07-10T09:30:58.603795500 | Message: Effect: ChangeHpAttack{life=-2, attack=0, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=ALL_MINIONS, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@4ee2800a]
__EFFECTS VISITED__ | @ 2020-07-10T09:30:58.603795500 | Message: Effect: AddToHand{sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=ONE_RANDOM, cardGroup=TYPE_CARD, type=[Spell], cardClass=Mage, sourceCard=null}}, on Models: [models.cards.Spell@58940703]
__CARD PLAYED__ | @ 2020-07-10T09:30:58.603795500 | Message: Blast Wave
__GAME REPORT__ | @ 2020-07-10T09:31:49.310533500 | Message: Draw Card -> Crazed Chemist
__EFFECTS VISITED__ | @ 2020-07-10T09:31:49.310533500 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@718531a3]
__GAME REPORT__ | @ 2020-07-10T09:31:49.310533500 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:31:49.310533500 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T09:32:08.796928400 | Message: Clicked On Point: java.awt.Point[x=71,y=103], P1HeroPower
__REPORT__ | @ 2020-07-10T09:32:08.796928400 | Message: Input: P1HeroPower, Index: -1
__HERO POWER PLAYED__ | @ 2020-07-10T09:32:08.796928400 | Message: Fire Blast
__REPORT__ | @ 2020-07-10T09:32:09.973190900 | Message: Clicked On Point: java.awt.Point[x=75,y=89], P2Hero
__REPORT__ | @ 2020-07-10T09:32:09.973190900 | Message: Input: P2Hero, Index: -1
__CARD SELECTED__ | @ 2020-07-10T09:32:09.973190900 | Message: Model Selected -> Mage
__EFFECTS VISITED__ | @ 2020-07-10T09:32:09.973190900 | Message: Effect: ChangeHpAttack{life=-1, attack=0, targetHP=null, targetAttack=null, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=PLAYER_SELECTS, cardGroup=ALL, type=null, cardClass=null, sourceCard=null}}, on Models: [models.heroes.Mage@b1422fd]
__BUTTON CLICK__ | @ 2020-07-10T09:32:14.159194900 | Message: Exit Button
__SIGN OUT__ | @ 2020-07-10T09:32:14.159194900 | Message: No Message
__SIGN IN__ | @ 2020-07-10T09:51:47.449917300 | Message: No Message
__ROOM CHANGE__ | @ 2020-07-10T09:51:48.004771500 | Message: Home
__BUTTON CLICK__ | @ 2020-07-10T09:51:48.946231200 | Message: button -> Local Play
__SUCCESSFUL ACTION__ | @ 2020-07-10T09:51:48.946231200 | Message: Play Access Granted
__ROOM CHANGE__ | @ 2020-07-10T09:51:49.048744800 | Message: Play
__GAME REPORT__ | @ 2020-07-10T09:51:49.095736500 | Message: Game Begins
__GAME REPORT__ | @ 2020-07-10T09:51:52.794191900 | Message: Activated Passive -> Mana Jump
__EFFECTS VISITED__ | @ 2020-07-10T09:51:52.794191900 | Message: Effect: ManaJump{addedMana=1, sourcePlayerIndex=1}
__EFFECTS VISITED__ | @ 2020-07-10T09:51:52.794191900 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@136e542d, models.cards.Spell@291f26ee, models.cards.Spell@3a712a0a, models.cards.Spell@69189579, models.cards.Spell@8b66b4b, models.cards.Spell@58ce14e5]
__EFFECTS VISITED__ | @ 2020-07-10T09:51:52.794191900 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@6b5c448c, models.cards.Spell@4642b7c3, models.cards.Spell@7d156073, models.cards.Spell@55542a08, models.cards.Spell@5c256c0a, models.cards.Spell@f8a24e2]
__GAME REPORT__ | @ 2020-07-10T09:51:52.794191900 | Message: Shuffling Cards...
__GAME REPORT__ | @ 2020-07-10T09:51:55.480463100 | Message: Giving players starting cards
__GAME REPORT__ | @ 2020-07-10T09:51:55.480463100 | Message: Draw Card -> Pyroblast
__GAME REPORT__ | @ 2020-07-10T09:51:55.481299900 | Message: Draw Card -> Polymorph
__GAME REPORT__ | @ 2020-07-10T09:51:55.481399600 | Message: Draw Card -> Sorcerer's Apprentice
__GAME REPORT__ | @ 2020-07-10T09:51:55.481399600 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T09:51:55.481399600 | Message: Draw Card -> Crazed Chemist
__GAME REPORT__ | @ 2020-07-10T09:51:55.481902 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:16.081776900 | Message: Draw Card -> Polymorph
__GAME REPORT__ | @ 2020-07-10T09:52:16.081776900 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:16.086330 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:16.244007100 | Message: Draw Card -> Ironfur Grizzly
__GAME REPORT__ | @ 2020-07-10T09:52:16.244007100 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:16.244007100 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T09:52:18.400060500 | Message: Clicked On Point: java.awt.Point[x=422,y=34], P1Hand
__REPORT__ | @ 2020-07-10T09:52:18.400060500 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T09:52:19.444826700 | Message: Selected -> models.cards.Minion@65a42c9b
__REPORT__ | @ 2020-07-10T09:52:19.444826700 | Message: Input: P1Hand, Index: 3
__REPORT__ | @ 2020-07-10T09:52:19.901407900 | Message: Clicked On Point: java.awt.Point[x=574,y=44], P1Board
__REPORT__ | @ 2020-07-10T09:52:19.901407900 | Message: Input: P1Board, Index: 4
__CARD PLAYED__ | @ 2020-07-10T09:52:19.901407900 | Message: Ironfur Grizzly
__GAME REPORT__ | @ 2020-07-10T09:52:20.856186600 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T09:52:20.856186600 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:20.857191600 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:21.052798700 | Message: Draw Card -> Pyroblast
__GAME REPORT__ | @ 2020-07-10T09:52:21.052798700 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:21.054756700 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:22.386634500 | Message: Draw Card -> Hir'eek the Bat
__GAME REPORT__ | @ 2020-07-10T09:52:22.386634500 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:22.386634500 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:22.530178500 | Message: Draw Card -> Ironfur Grizzly
__GAME REPORT__ | @ 2020-07-10T09:52:22.530178500 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:22.530178500 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:22.720555500 | Message: Draw Card -> Fireball
__GAME REPORT__ | @ 2020-07-10T09:52:22.720555500 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:22.721589900 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:22.855601100 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T09:52:22.855601100 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:22.856597 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:23.048806400 | Message: Draw Card -> Fireball
__GAME REPORT__ | @ 2020-07-10T09:52:23.048806400 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:23.049850600 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:24.215498500 | Message: Draw Card -> Crazed Chemist
__GAME REPORT__ | @ 2020-07-10T09:52:24.215498500 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:24.215498500 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T09:52:24.792731700 | Message: Clicked On Point: java.awt.Point[x=409,y=11], P1Hand
__REPORT__ | @ 2020-07-10T09:52:24.792731700 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T09:52:26.048131700 | Message: Selected -> models.cards.Minion@f0b7be2
__REPORT__ | @ 2020-07-10T09:52:26.048131700 | Message: Input: P1Hand, Index: 4
__REPORT__ | @ 2020-07-10T09:52:26.859788900 | Message: Clicked On Point: java.awt.Point[x=197,y=28], P1Board
__REPORT__ | @ 2020-07-10T09:52:26.859788900 | Message: Input: P1Board, Index: 1
__CARD PLAYED__ | @ 2020-07-10T09:52:26.859788900 | Message: Ironfur Grizzly
__REPORT__ | @ 2020-07-10T09:52:28.500173100 | Message: Clicked On Point: java.awt.Point[x=653,y=57], P1Board
__REPORT__ | @ 2020-07-10T09:52:28.500173100 | Message: Input: P1Board, Index: 4
__REPORT__ | @ 2020-07-10T09:52:28.992135600 | Message: Clicked On Point: java.awt.Point[x=103,y=99], P2Hero
__REPORT__ | @ 2020-07-10T09:52:28.992135600 | Message: Input: P2Hero, Index: -1
__ATTACK__ | @ 2020-07-10T09:52:28.992135600 | Message: Ironfur Grizzly Attacked -> Mage
__REPORT__ | @ 2020-07-10T09:52:31.926532100 | Message: Clicked On Point: java.awt.Point[x=521,y=19], P1Hand
__REPORT__ | @ 2020-07-10T09:52:31.926532100 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T09:52:33.711449700 | Message: Selected -> models.cards.Spell@58ce14e5
__REPORT__ | @ 2020-07-10T09:52:33.711449700 | Message: Input: P1Hand, Index: 4
__EFFECTS VISITED__ | @ 2020-07-10T09:52:33.711449700 | Message: Effect: ChangeHpAttack{life=-2, attack=0, targetHP=null, targetAttack=null, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=ALL_MINIONS, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@f0b7be2, models.cards.Minion@65a42c9b]
__CARD PLAYED__ | @ 2020-07-10T09:52:33.711449700 | Message: Blast Wave
__GAME REPORT__ | @ 2020-07-10T09:52:38.379298200 | Message: Draw Card -> Light's Justice
__GAME REPORT__ | @ 2020-07-10T09:52:38.379298200 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:38.379298200 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:51.037035300 | Message: Draw Card -> AmaniWarBear
__GAME REPORT__ | @ 2020-07-10T09:52:51.037035300 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:51.037706200 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:51.166886 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T09:52:51.166886 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:51.166886 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:52.228395900 | Message: Draw Card -> Polymorph
__GAME REPORT__ | @ 2020-07-10T09:52:52.228395900 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:52.228395900 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T09:52:52.371037600 | Message: Draw Card -> Crazed Chemist
__GAME REPORT__ | @ 2020-07-10T09:52:52.371037600 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T09:52:52.371037600 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T09:52:53.104885300 | Message: Clicked On Point: java.awt.Point[x=488,y=73], P2Hand
__REPORT__ | @ 2020-07-10T09:52:53.104885300 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T09:52:59.499297300 | Message: Selected -> models.cards.Spell@4642b7c3
__REPORT__ | @ 2020-07-10T09:52:59.499297300 | Message: Input: P2Hand, Index: 5
__REPORT__ | @ 2020-07-10T09:53:00.740016600 | Message: Clicked On Point: java.awt.Point[x=69,y=56], P1Hero
__REPORT__ | @ 2020-07-10T09:53:00.740016600 | Message: Input: P1Hero, Index: -1
__CARD SELECTED__ | @ 2020-07-10T09:53:00.740016600 | Message: Model Selected -> Mage
__EFFECTS VISITED__ | @ 2020-07-10T09:53:00.740016600 | Message: Effect: ChangeHpAttack{life=-6, attack=0, targetHP=null, targetAttack=null, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=PLAYER_SELECTS, cardGroup=ALL, type=null, cardClass=null, sourceCard=null}}, on Models: [models.heroes.Mage@1563f35c]
__CARD PLAYED__ | @ 2020-07-10T09:53:00.740016600 | Message: Fireball
__REPORT__ | @ 2020-07-10T09:53:02.467710900 | Message: Clicked On Point: java.awt.Point[x=421,y=93], P2Hand
__REPORT__ | @ 2020-07-10T09:53:02.467710900 | Message: Showing Card Chooser
